date,suspect,num_bad_aircraft_hexes,source
2026-05-11,false,753,adsbexchange
2026-05-12,false,716,adsbexchange
2026-05-13,false,650,adsbexchange
2026-05-14,false,547,adsbexchange
2026-05-15,false,625,adsbexchange
2026-05-16,false,626,adsbexchange
2026-05-17,false,579,adsbexchange
2026-05-18,false,606,adsbexchange
2026-05-19,false,632,adsbexchange
2026-05-20,false,564,adsbexchange
2026-05-21,false,592,adsbexchange
2026-05-22,false,663,adsbexchange
2026-05-23,false,696,adsbexchange
2026-05-24,false,679,adsbexchange
2026-05-25,false,746,adsbexchange
2026-05-26,false,760,adsbexchange
2026-05-27,false,533,adsbexchange
2026-05-28,false,610,adsbexchange
2026-05-29,false,549,adsbexchange
2026-05-30,false,568,adsbexchange
2026-05-31,false,591,adsbexchange
2026-06-01,false,613,adsbexchange
2026-06-02,false,544,adsbexchange
2026-06-03,false,713,adsbexchange
2026-06-04,false,737,adsbexchange
2026-06-05,false,737,adsbexchange
2026-06-06,false,602,adsbexchange
2026-06-07,false,582,adsbexchange
2026-06-08,false,696,adsbexchange
2026-06-09,false,563,adsbexchange
2026-06-10,false,559,adsbexchange
2026-06-11,false,601,adsbexchange
2026-06-12,false,601,adsbexchange
2026-06-13,false,574,adsbexchange
2026-06-14,false,634,adsbexchange
2026-06-15,false,507,adsbexchange
2026-06-16,false,514,adsbexchange
2026-06-17,false,569,adsbexchange
2026-06-18,false,691,adsbexchange
2026-06-19,false,662,adsbexchange
2026-06-20,false,552,adsbexchange
2026-06-21,false,538,adsbexchange
2026-06-22,false,550,adsbexchange
2026-06-23,false,557,adsbexchange
2026-06-24,false,490,adsbexchange
2026-06-25,false,449,adsbexchange
2026-06-26,false,427,adsbexchange
2026-06-27,false,456,adsbexchange
2026-06-28,false,419,adsbexchange
2026-06-29,false,469,adsbexchange
2026-06-30,false,421,adsbexchange
2026-07-01,false,503,adsbexchange
2026-07-02,false,604,adsbexchange
2026-07-03,false,550,adsbexchange
2026-07-04,false,641,adsbexchange
2026-07-05,false,650,adsbexchange
2026-07-06,false,542,adsbexchange
2026-07-07,false,637,adsbexchange
2026-07-08,false,619,adsbexchange
2026-07-09,false,671,adsbexchange
2026-07-10,false,597,adsbexchange
2026-07-11,false,607,adsbexchange
2026-07-12,false,577,adsbexchange
2026-07-13,false,552,adsbexchange
2026-07-14,false,601,adsbexchange
2026-07-15,false,614,adsbexchange
2026-07-16,false,582,adsbexchange
2026-07-17,false,717,adsbexchange
2026-07-18,false,721,adsbexchange
2026-07-19,false,688,adsbexchange
2026-07-20,false,532,adsbexchange
2026-07-21,false,682,adsbexchange
2026-07-22,false,725,adsbexchange
2026-07-23,false,636,adsbexchange
2026-07-24,false,626,adsbexchange
2026-07-25,false,599,adsbexchange
2026-07-26,false,615,adsbexchange
2026-07-27,false,617,adsbexchange
2026-07-28,false,567,adsbexchange
2026-07-29,false,574,adsbexchange
2026-07-30,false,570,adsbexchange
2026-07-31,false,631,adsbexchange
2026-08-01,false,702,adsbexchange
2026-08-02,false,623,adsbexchange
2026-08-03,false,586,adsbexchange
2026-08-04,false,606,adsbexchange
2026-08-05,false,567,adsbexchange
2026-08-06,false,660,adsbexchange
2026-08-07,false,570,adsbexchange
2026-08-08,false,545,adsbexchange
2026-08-09,false,593,adsbexchange
2026-08-10,false,502,adsbexchange
2026-08-11,false,537,adsbexchange
2026-08-12,false,489,adsbexchange
2026-08-13,false,534,adsbexchange
2026-08-14,false,462,adsbexchange
2026-08-15,false,498,adsbexchange
2026-08-16,false,539,adsbexchange
2026-08-17,false,539,adsbexchange
2026-08-18,false,467,adsbexchange
2026-08-19,false,499,adsbexchange
2026-08-20,false,451,adsbexchange
2026-08-21,false,499,adsbexchange
2026-08-22,false,508,adsbexchange
2026-08-23,false,423,adsbexchange
2026-08-24,false,515,adsbexchange
2026-08-25,false,556,adsbexchange
2026-08-26,false,519,adsbexchange
2026-08-27,false,614,merged
2026-08-28,false,590,merged
2026-08-29,false,625,merged
2026-08-30,false,646,merged
2026-08-31,false,662,merged
2026-09-01,false,732,merged
2026-09-02,false,653,merged
2026-09-03,false,615,merged
2026-09-04,false,546,merged
2026-09-05,false,553,merged
2026-09-06,false,622,merged
2026-09-07,false,547,merged
2026-09-08,false,568,merged
2026-09-09,false,556,merged
2026-09-10,false,610,merged
2026-09-11,false,572,merged
2026-09-12,false,584,merged
2026-09-13,false,515,merged
2026-09-14,false,493,merged
2026-09-15,false,544,merged
